"No","year","month","day","hour","PM2.5","PM10","SO2","NO2","CO","O3","TEMP","PRES","DEWP","RAIN","wd","WSPM","station"
5837,2013,10,30,4,26,31,1,NA,400,0.2142,2.5,1025.5,-0.4,0,"NNE",1.2,"Shunyi"
5838,2013,10,30,5,26,12,1,47,400,2.9988,2,1025.4,-0.8,0,"NE",0.7,"Shunyi"
5839,2013,10,30,6,19,19,3,47,400,5.7834,1.7,1025.7,-1,0,"NE",0.1,"Shunyi"
5840,2013,10,30,7,20,12,2,48,400,4.0698,4.1,1026.5,-0.5,0,"N",1.1,"Shunyi"
5841,2013,10,30,8,9,21,2,43,500,7.497,6.5,1026.7,-0.5,0,"N",2.4,"Shunyi"
5842,2013,10,30,9,33,68,5,49,800,5.5692,10.1,1026.4,-1.6,0,"NNE",2,"Shunyi"
5843,2013,10,30,10,28,43,6,38,500,19.278,12.1,1025.8,-2.2,0,"N",1,"Shunyi"
5844,2013,10,30,11,28,43,6,32,500,32.3442,13.7,1024.8,-0.7,0,"SSE",1.3,"Shunyi"
5845,2013,10,30,12,34,52,10,39,600,37.0566,14.2,1023.6,-0.7,0,"SE",1.4,"Shunyi"
5846,2013,10,30,13,57,126,16,59,900,40.0554,15.1,1023,0.5,0,"SW",2.3,"Shunyi"
5847,2013,10,30,14,57,96,26,57,1000,54.4068,15.2,1022.4,0.6,0,"S",3.3,"Shunyi"
5848,2013,10,30,15,82,134,26,84,1000,45.6246,14.9,1022.2,1.4,0,"SSE",1.4,"Shunyi"
5849,2013,10,30,16,91,134,19,114,1200,29.7738,12.5,1022,2.9,0,"S",0,"Shunyi"
5850,2013,10,30,17,105,168,17,114,1300,13.0662,9.1,1022.5,4.7,0,"N",0,"Shunyi"
5851,2013,10,30,18,113,168,17,145,1800,1.4994,7.5,1023,4.4,0,"W",0.4,"Shunyi"
5852,2013,10,30,19,121,197,8,145,2100,1.7136,6.7,1023.3,4.5,0,"NNE",0.4,"Shunyi"
5853,2013,10,30,20,133,211,3,122,2300,1.4994,6,1023.5,4.2,0,"NE",0.9,"Shunyi"
5854,2013,10,30,21,137,211,3,115,2000,0.6426,6,1023.8,4.2,0,"NE",1.2,"Shunyi"
5855,2013,10,30,22,168,220,2,111,2300,1.4994,6.1,1023.8,3.6,0,"NE",1.3,"Shunyi"
5856,2013,10,30,23,168,222,1,113,2200,1.2852,5.6,1023.9,2.8,0,"NE",0.7,"Shunyi"
5857,2013,10,31,0,174,181,1,113,1900,0.6426,4.8,1023.7,2.5,0,"NNE",1.3,"Shunyi"
5858,2013,10,31,1,139,181,1,108,1600,0.2142,4.5,1023.8,2.5,0,"NE",1.2,"Shunyi"
5859,2013,10,31,2,119,126,1,89,1300,NA,3.7,1023.7,2.1,0,"NNE",0.1,"Shunyi"
5860,2013,10,31,3,93,103,1,80,1100,NA,3.3,1023.8,2,0,"NE",0.8,"Shunyi"
5861,2013,10,31,4,89,103,1,75,1200,0.2142,3.9,1023.7,2.1,0,"NNE",0.8,"Shunyi"
5862,2013,10,31,5,86,94,1,71,1100,0.6426,2.9,1024.1,1.4,0,"NNE",0.1,"Shunyi"
5863,2013,10,31,6,80,94,2,64,1000,3.8556,4.6,1024.6,2,0,"N",1.8,"Shunyi"
5864,2013,10,31,7,80,95,2,69,1200,0.8568,5.4,1025.5,1.9,0,"NNE",1.2,"Shunyi"
5865,2013,10,31,8,97,95,4,64,1200,2.9988,7.7,1025.7,2,0,"N",1.6,"Shunyi"
5866,2013,10,31,9,91,94,7,50,900,17.7786,9.2,1025.6,1.1,0,"NNE",2,"Shunyi"
5867,2013,10,31,10,80,82,8,47,900,25.9182,11.3,1025,0.7,0,"NE",1.7,"Shunyi"
5868,2013,10,31,11,75,82,9,48,800,39.627,13,1023.9,1,0,"ENE",1.5,"Shunyi"
5869,2013,10,31,12,81,88,10,40,800,50.9796,14.5,1023.1,1.4,0,"ENE",1.3,"Shunyi"
5870,2013,10,31,13,81,88,13,36,900,71.9712,14.6,1022.9,2.1,0,"S",1.8,"Shunyi"
5871,2013,10,31,14,73,90,17,42,1000,87.822,14.3,1023,2.5,0,"S",1.5,"Shunyi"
5872,2013,10,31,15,131,157,21,71,1100,66.1878,13.5,1022.9,2.7,0,"S",1.8,"Shunyi"
5873,2013,10,31,16,131,160,15,107,1200,35.5572,12.5,1023.1,3.4,0,"SE",0.7,"Shunyi"
5874,2013,10,31,17,148,180,15,121,1400,20.1348,10.7,1023.4,3.9,0,"SSE",0.8,"Shunyi"
5875,2013,10,31,18,146,209,13,139,1600,2.5704,9.7,1023.8,4.7,0,"SE",1.2,"Shunyi"
5876,2013,10,31,19,198,247,7,150,1900,1.9278,8.9,1024.1,4.9,0,"SE",0,"Shunyi"
5877,2013,10,31,20,199,247,4,145,1900,1.2852,7,1024.3,4.6,0,"N",0,"Shunyi"
5878,2013,10,31,21,215,260,2,134,2100,1.071,6.6,1024.6,4.9,0,"ENE",1.3,"Shunyi"
5879,2013,10,31,22,198,235,1,118,2200,0.6426,5.9,1024.3,4.5,0,"NNW",0.4,"Shunyi"
5880,2013,10,31,23,232,263,1,112,2300,1.2852,5.1,1024.8,3.9,0,"N",0.6,"Shunyi"
5881,2013,11,1,0,238,262,1,104,2400,0.6426,5.4,1024.5,4.4,0,"NE",1.2,"Shunyi"
5882,2013,11,1,1,236,255,1,92,2400,0.4284,4.7,1024.4,3.7,0,"NE",0.1,"Shunyi"
5883,2013,11,1,2,202,210,1,96,2000,0.2142,3.9,1024.2,2.9,0,"NNW",0.4,"Shunyi"
5884,2013,11,1,3,155,210,1,87,1700,NA,4.2,1023.7,3.3,0,"N",0.8,"Shunyi"
5885,2013,11,1,4,130,141,1,78,1700,NA,4.8,1023.6,3.6,0,"NNE",1.4,"Shunyi"
5886,2013,11,1,5,158,163,1,68,1900,0.2142,4.7,1023.7,3.2,0,"W",0.4,"Shunyi"
5887,2013,11,1,6,133,135,1,65,1700,NA,5.1,1023.7,3.6,0,"N",1,"Shunyi"
5888,2013,11,1,7,116,120,1,64,1500,NA,5.4,1024.4,3.4,0,"NNE",0,"Shunyi"
5889,2013,11,1,8,110,120,1,63,1300,0.6426,6.9,1024.6,3.9,0,"NE",1.7,"Shunyi"
5890,2013,11,1,9,127,130,1,68,1400,1.7136,8.6,1024.4,3.8,0,"NNE",0.7,"Shunyi"
5891,2013,11,1,10,144,149,5,82,1300,5.5692,10.1,1023.7,4,0,"ESE",0.9,"Shunyi"
5892,2013,11,1,11,116,149,5,64,1400,13.7088,11,1022.9,4.7,0,"SSE",1,"Shunyi"
5893,2013,11,1,12,184,202,12,83,1600,16.4934,11.2,1022.2,4.9,0,"SSW",1.2,"Shunyi"
5894,2013,11,1,13,218,233,20,111,1700,9.2106,11.8,1021.4,5,0,"SSE",1.5,"Shunyi"
5895,2013,11,1,14,200,228,22,118,1700,11.1384,12.4,1021.1,5.1,0,"SSW",1.7,"Shunyi"
5896,2013,11,1,15,240,253,36,123,1700,12.2094,12.3,1020.9,5,0,"S",1.9,"Shunyi"
5897,2013,11,1,16,251,270,27,139,1800,6.2118,11.8,1020.9,4,0,"SSW",3.6,"Shunyi"
5898,2013,11,1,17,223,236,26,153,1900,2.142,11,1021.2,5.5,0,"SSW",1.7,"Shunyi"
5899,2013,11,1,18,210,215,27,141,2100,3.213,10.5,1021.4,5.7,0,"S",1.4,"Shunyi"
5900,2013,11,1,19,202,215,19,131,2300,3.213,10.2,1021.3,6,0,"S",1,"Shunyi"
5901,2013,11,1,20,204,173,15,126,2400,1.4994,9.6,1021.3,5.9,0,"W",0.5,"Shunyi"
5902,2013,11,1,21,214,167,16,123,2500,1.071,7.9,1021,5.4,0,"WSW",0,"Shunyi"
5903,2013,11,1,22,212,157,11,116,2500,0.8568,6.6,1020.6,4.9,0,"N",0.2,"Shunyi"
5904,2013,11,1,23,207,160,4,106,2500,0.6426,6.6,1020.7,5.2,0,"N",0,"Shunyi"
5905,2013,11,2,0,210,179,2,94,2700,0.4284,7.1,1020.2,5.9,0,"N",0.2,"Shunyi"
5906,2013,11,2,1,200,173,2,70,2800,0.4284,7.6,1020,6.2,0,"NE",0.8,"Shunyi"
5907,2013,11,2,2,196,164,2,44,NA,0.2142,7,1019.5,5.6,0,"NNE",0.7,"Shunyi"
5908,2013,11,2,3,197,140,1,53,NA,NA,5.9,1019.3,4.7,0,"WNW",0.8,"Shunyi"
5909,2013,11,2,4,198,145,2,53,1500,NA,5,1019.3,4,0,"WNW",0.1,"Shunyi"
5910,2013,11,2,5,201,167,1,62,2900,0.8568,4.5,1019.4,3.6,0,"WNW",0.2,"Shunyi"
5911,2013,11,2,6,170,171,1,57,3000,0.8568,4.5,1019.7,3.6,0,"NNW",0.6,"Shunyi"
5912,2013,11,2,7,168,182,1,54,3100,0.8568,4.9,1020.2,4.2,0,"N",0.2,"Shunyi"
5913,2013,11,2,8,167,179,2,66,2700,1.071,6.8,1020.5,5.9,0,"N",1,"Shunyi"
5914,2013,11,2,9,187,210,3,87,2300,2.142,8.6,1020.5,6.4,0,"NE",1.5,"Shunyi"
5915,2013,11,2,10,200,218,5,99,2300,5.355,10.5,1020.2,6.1,0,"WNW",1,"Shunyi"
5916,2013,11,2,11,225,218,20,102,2100,17.3502,12.3,1019.4,6.3,0,"SW",1.3,"Shunyi"
5917,2013,11,2,12,208,223,29,117,2100,24.633,13.2,1018.1,7,0,"ESE",1.8,"Shunyi"
5918,2013,11,2,13,245,308,31,171,2600,10.2816,13.8,1017.5,7.1,0,"SSW",1.9,"Shunyi"
5919,2013,11,2,14,349,352,22,204,2600,8.3538,14,1017.1,7.1,0,"S",1.9,"Shunyi"
5920,2013,11,2,15,322,344,18,187,2300,12.2094,13.2,1017.1,7.2,0,"SSE",2.7,"Shunyi"
5921,2013,11,2,16,332,359,22,172,1900,15.8508,11.5,1017.2,7,0,"SSE",0.7,"Shunyi"
5922,2013,11,2,17,304,306,15,140,1800,12.6378,10,1017.6,6.7,0,"S",1.4,"Shunyi"
5923,2013,11,2,18,279,306,9,130,1800,1.9278,9.3,1017.7,6.7,0,"SSE",1.2,"Shunyi"
5924,2013,11,2,19,267,233,9,127,1800,0.8568,8.3,1017.5,6.3,0,"S",1.1,"Shunyi"
5925,2013,11,2,20,264,227,7,122,1900,1.071,8,1018,6.5,0,"NNE",0.5,"Shunyi"
5926,2013,11,2,21,232,241,6,114,2000,1.071,8.4,1018.8,6.7,0,"E",0.7,"Shunyi"
5927,2013,11,2,22,261,265,4,105,2200,1.071,7.8,1019,6.3,0,"NE",0.6,"Shunyi"
5928,2013,11,2,23,231,235,4,104,2100,0.8568,7.5,1018.8,6.3,0,"NW",1.2,"Shunyi"
5929,2013,11,3,0,240,267,4,101,2200,0.8568,7.3,1018.5,6.1,0,"NNW",0.9,"Shunyi"
5930,2013,11,3,1,241,255,3,96,2300,1.071,6.1,1018.6,4.9,0,"SE",1,"Shunyi"
5931,2013,11,3,2,232,249,4,97,2400,1.2852,6.3,1018.2,5.3,0,"WNW",1.7,"Shunyi"
5932,2013,11,3,3,229,236,3,87,2400,0.8568,9.3,1018.3,3.7,0,"WNW",2.3,"Shunyi"
5933,2013,11,3,4,210,236,2,82,2100,0.4284,9,1018.5,3,0,"W",1.5,"Shunyi"
5934,2013,11,3,5,59,59,2,70,700,2.9988,9.2,1018.8,2.1,0,"NNW",0.8,"Shunyi"
5935,2013,11,3,6,33,33,8,67,500,3.6414,7.6,1019.2,1.2,0,"NW",1.8,"Shunyi"
5936,2013,11,3,7,14,14,7,53,400,7.7112,11.5,1020.1,0.9,0,"NW",3.3,"Shunyi"
5937,2013,11,3,8,17,17,8,54,500,7.2828,14.6,1020.4,-0.7,0,"NNW",5.1,"Shunyi"
5938,2013,11,3,9,15,15,5,31,300,30.2022,15.7,1020.6,-1.4,0,"NW",6,"Shunyi"
5939,2013,11,3,10,3,6,1,13,200,53.55,16.7,1020.9,-1.4,0,"NNW",3,"Shunyi"
5940,2013,11,3,11,4,6,1,9,200,58.6908,17.5,1020.6,-2.8,0,"N",4.1,"Shunyi"
5941,2013,11,3,12,8,8,1,10,200,61.6896,18,1020.5,-4.1,0,"NNW",4.2,"Shunyi"
5942,2013,11,3,13,7,7,1,8,100,68.9724,18.3,1020.4,-4.4,0,"NW",3.8,"Shunyi"
5943,2013,11,3,14,5,5,1,9,100,72.1854,18.6,1020.7,-4.2,0,"NNW",4.3,"Shunyi"
5944,2013,11,3,15,7,7,1,12,200,69.615,18.1,1021.1,-4.6,0,"N",3.9,"Shunyi"
5945,2013,11,3,16,3,3,1,11,200,70.4718,16.6,1021.5,-4.1,0,"NNW",2.7,"Shunyi"
5946,2013,11,3,17,7,7,1,15,200,65.5452,13,1022.2,-2.9,0,"NW",1.5,"Shunyi"
5947,2013,11,3,18,11,16,2,41,400,32.3442,10.2,1022.9,0.5,0,"ENE",0.7,"Shunyi"
5948,2013,11,3,19,5,11,3,42,300,27.2034,7.8,1023.8,1,0,"ESE",0.7,"Shunyi"
5949,2013,11,3,20,24,69,2,33,300,35.7714,9.5,1024.2,-1.9,0,"N",1.3,"Shunyi"
5950,2013,11,3,21,17,24,5,55,700,8.3538,7.7,1024.8,-0.8,0,"NE",1.2,"Shunyi"
5951,2013,11,3,22,18,21,12,59,700,5.9976,5.6,1025.2,0.9,0,"SW",0.4,"Shunyi"
5952,2013,11,3,23,13,21,7,36,300,28.917,4.5,1025.5,0.4,0,"NNE",1.1,"Shunyi"
5953,2013,11,4,0,12,12,4,35,300,27.846,3.8,1026,0.3,0,"ENE",0.8,"Shunyi"
5954,2013,11,4,1,9,9,4,32,300,28.7028,4.4,1026.1,0.2,0,"NE",1.2,"Shunyi"
5955,2013,11,4,2,16,16,3,31,300,26.5608,3,1026.2,-0.6,0,"SSW",0.4,"Shunyi"
5956,2013,11,4,3,9,9,2,30,300,24.2046,3.4,1026.2,-0.1,0,"NE",1.8,"Shunyi"
5957,2013,11,4,4,3,6,3,33,400,20.5632,4,1026.1,-0.8,0,"NNW",1.1,"Shunyi"
5958,2013,11,4,5,19,6,14,39,400,15.4224,3.6,1026.2,-0.6,0,"NNE",1,"Shunyi"
5959,2013,11,4,6,10,10,14,31,300,21.8484,2.2,1026.4,-0.4,0,"NNE",1.5,"Shunyi"
5960,2013,11,4,7,10,10,12,35,400,17.5644,6.5,1026.9,0,0,"N",1.1,"Shunyi"
5961,2013,11,4,8,10,10,9,34,400,19.4922,10,1027.1,-0.8,0,"NNW",1.2,"Shunyi"
5962,2013,11,4,9,10,16,7,25,300,30.4164,12.5,1027.1,-1.8,0,"NNW",1.3,"Shunyi"
5963,2013,11,4,10,5,23,10,30,400,30.8448,14.8,1026.4,-2.6,0,"NE",1.3,"Shunyi"
5964,2013,11,4,11,16,23,4,19,300,46.053,16.3,1025.4,-2.8,0,"W",1.4,"Shunyi"
5965,2013,11,4,12,15,15,4,18,300,54.1926,17.2,1024.2,-2.5,0,"SW",2.4,"Shunyi"
5966,2013,11,4,13,23,25,8,39,400,46.4814,18.1,1023.4,-3.4,0,"WSW",3.1,"Shunyi"
5967,2013,11,4,14,35,53,11,61,600,34.9146,17.7,1022.8,-2.6,0,"S",3.2,"Shunyi"
5968,2013,11,4,15,41,59,15,64,600,37.485,17.2,1022.5,-3,0,"SSW",1.9,"Shunyi"
5969,2013,11,4,16,43,70,10,49,500,53.55,14.9,1022,-2.1,0,"S",1.2,"Shunyi"
5970,2013,11,4,17,27,61,7,52,500,37.9134,10.5,1022.1,-0.4,0,"S",0.6,"Shunyi"
5971,2013,11,4,18,39,100,22,82,800,8.3538,8.2,1022.4,2.4,0,"S",0,"Shunyi"
5972,2013,11,4,19,54,108,15,88,900,1.9278,7,1022.3,2.3,0,"N",0,"Shunyi"
5973,2013,11,4,20,62,157,10,81,1300,2.3562,6.1,1022.4,2.7,0,"NNW",0.5,"Shunyi"
5974,2013,11,4,21,93,158,5,79,1800,3.213,5.1,1022.4,2.6,0,"NNW",0,"Shunyi"
5975,2013,11,4,22,98,139,5,74,1400,1.9278,5.1,1021.7,2.1,0,"NNE",1.4,"Shunyi"
5976,2013,11,4,23,96,134,6,70,1200,1.4994,6.9,1021.5,1.2,0,"ENE",1.2,"Shunyi"
5977,2013,11,5,0,93,124,6,69,1300,1.2852,7.1,1021.1,1,0,"NE",1.1,"Shunyi"
5978,2013,11,5,1,68,96,6,53,1300,0.6426,7.1,1020.6,1.8,0,"NE",0.5,"Shunyi"
5979,2013,11,5,2,69,92,NA,33,NA,0.6426,7,1020.2,1.1,0,"NNE",1.3,"Shunyi"
5980,2013,11,5,3,75,100,3,41,NA,NA,7.4,1020,1.2,0,"NNE",0.9,"Shunyi"
5981,2013,11,5,4,75,101,2,41,500,NA,7.5,1019.1,1.8,0,"ENE",1,"Shunyi"
5982,2013,11,5,5,74,98,5,57,1000,NA,7.8,1018.9,2,0,"SSW",1.2,"Shunyi"
5983,2013,11,5,6,71,102,6,56,1000,0.2142,7.6,1018.3,1.9,0,"NNE",1,"Shunyi"
5984,2013,11,5,7,82,139,8,57,1300,0.4284,8.1,1018.1,2.5,0,"NE",0.7,"Shunyi"
5985,2013,11,5,8,91,139,10,58,1300,0.4284,9,1018.4,2.3,0,"N",0.9,"Shunyi"
5986,2013,11,5,9,107,182,14,65,1800,1.071,10.2,1017.7,2.1,0,"ENE",1.4,"Shunyi"
5987,2013,11,5,10,118,180,25,69,1700,1.9278,11.8,1017.1,2,0,"SE",1.7,"Shunyi"
5988,2013,11,5,11,128,194,37,79,1600,4.284,12.8,1016.6,2,0,"N",1,"Shunyi"
5989,2013,11,5,12,122,168,44,84,1500,5.7834,13.2,1015.8,1.5,0,"S",1,"Shunyi"
5990,2013,11,5,13,130,151,52,83,1400,12.4236,13.5,1015.4,2.1,0,"S",0.6,"Shunyi"
5991,2013,11,5,14,135,149,44,84,1400,14.5656,13.8,1015.1,2.4,0,"SSE",2.5,"Shunyi"
5992,2013,11,5,15,138,175,43,87,1400,13.2804,13.1,1014.9,2.6,0,"SSW",0.5,"Shunyi"
5993,2013,11,5,16,131,193,41,98,1400,4.7124,10.9,1015.1,4.6,0,"SSW",0,"Shunyi"
5994,2013,11,5,17,154,227,38,108,1600,2.7846,8.6,1015.3,4.2,0,"NE",0.9,"Shunyi"
5995,2013,11,5,18,164,234,16,114,1900,1.071,7.5,1015.6,3.9,0,"NNE",0.4,"Shunyi"
5996,2013,11,5,19,158,210,11,103,2100,1.071,6.5,1015.8,4.2,0,"NE",0.8,"Shunyi"
5997,2013,11,5,20,178,273,9,102,2200,1.7136,5.7,1015.7,3.5,0,"NW",0.5,"Shunyi"
5998,2013,11,5,21,185,236,7,93,2200,1.2852,5.1,1015.4,3.3,0,"NE",0.5,"Shunyi"
5999,2013,11,5,22,185,205,6,92,2000,0.8568,5,1015.4,3.2,0,"NNW",0.4,"Shunyi"
6000,2013,11,5,23,177,195,5,90,1900,0.8568,4.2,1015.2,2.7,0,"NNW",0.7,"Shunyi"
6001,2013,11,6,0,170,188,4,86,1900,0.4284,3.6,1014.8,2.4,0,"WNW",0.5,"Shunyi"
6002,2013,11,6,1,189,216,3,82,2700,1.2852,3.1,1014.5,2.1,0,"NNE",0.7,"Shunyi"
6003,2013,11,6,2,194,205,2,78,2900,0.8568,2.8,1013.9,1.9,0,"NNW",0.1,"Shunyi"
6004,2013,11,6,3,181,201,1,74,2600,0.2142,3.2,1013.5,2.3,0,"NE",0.5,"Shunyi"
6005,2013,11,6,4,159,164,1,72,2000,NA,3,1013.1,2,0,"S",0.7,"Shunyi"
6006,2013,11,6,5,118,124,2,69,1700,NA,2.9,1013.1,1.9,0,"NNE",0.9,"Shunyi"
6007,2013,11,6,6,113,132,4,70,1700,NA,2.6,1013.3,1.6,0,"NNW",1.2,"Shunyi"
6008,2013,11,6,7,118,137,3,65,1800,0.2142,4.6,1013.3,3.1,0,"NNE",1.7,"Shunyi"
6009,2013,11,6,8,118,137,3,65,NA,0.4284,6.5,1013.4,3.5,0,"NW",1.3,"Shunyi"
6010,2013,11,6,9,132,152,20,67,1700,1.2852,9.3,1013,3.3,0,"NNW",1.2,"Shunyi"
6011,2013,11,6,10,155,188,23,76,1700,4.7124,14.9,1012.6,1.1,0,"W",3.9,"Shunyi"
6012,2013,11,6,11,137,157,24,80,1500,10.71,17.8,1011.6,-10.1,0,"NW",9.2,"Shunyi"
6013,2013,11,6,12,74,94,18,54,800,34.272,18.2,1011.4,-9.8,0,"WNW",6.5,"Shunyi"
6014,2013,11,6,13,22,219,5,22,300,57.834,18.2,1011.3,-10.7,0,"NW",5.3,"Shunyi"
6015,2013,11,6,14,11,90,3,20,200,61.047,17.2,1012.1,-12.5,0,"NW",9,"Shunyi"
6016,2013,11,6,15,8,77,1,15,200,64.6884,16,1013,-14.5,0,"NW",7.4,"Shunyi"
6017,2013,11,6,16,4,77,1,12,100,65.9736,14.6,1013.9,-13.6,0,"WNW",7.8,"Shunyi"
6018,2013,11,6,17,11,119,1,16,100,52.9074,13.8,1014.6,-12.4,0,"NW",4,"Shunyi"
6019,2013,11,6,18,5,54,1,27,200,36.6282,13.1,1015.6,-12.2,0,"NW",3.9,"Shunyi"
6020,2013,11,6,19,22,27,2,39,300,17.9928,11.6,1016.4,-9.4,0,"NW",4.4,"Shunyi"
6021,2013,11,6,20,9,41,1,24,200,36.414,11.2,1017.9,-8.7,0,"NW",4.9,"Shunyi"
6022,2013,11,6,21,3,32,1,11,100,53.3358,10.3,1018.5,-8.4,0,"NNW",3.4,"Shunyi"
6023,2013,11,6,22,7,18,1,8,100,52.6932,9.7,1018.5,-8,0,"NW",3.4,"Shunyi"
6024,2013,11,6,23,3,6,1,6,100,52.479,8.3,1018.5,-7.9,0,"WNW",2.7,"Shunyi"
6025,2013,11,7,0,3,6,1,8,100,49.6944,8.7,1018.6,-7.9,0,"NW",3.3,"Shunyi"
6026,2013,11,7,1,3,6,1,13,100,43.0542,7.7,1018.4,-7.6,0,"NW",3,"Shunyi"
6027,2013,11,7,2,3,6,1,25,100,26.775,7.6,1018.7,-8.1,0,"NW",3.4,"Shunyi"
6028,2013,11,7,3,3,6,2,36,100,13.923,6.6,1018.8,-8.2,0,"WNW",1.9,"Shunyi"
6029,2013,11,7,4,3,6,1,26,100,25.4898,5.5,1019,-7.4,0,"WNW",1.9,"Shunyi"
6030,2013,11,7,5,3,6,1,34,100,17.136,4,1019,-5.8,0,"WSW",0.4,"Shunyi"
6031,2013,11,7,6,8,8,2,45,200,4.0698,2.1,1018.7,-4.2,0,"ENE",0.9,"Shunyi"
6032,2013,11,7,7,12,13,2,48,400,1.071,6.9,1019.2,-6.8,0,"N",1.4,"Shunyi"
6033,2013,11,7,8,13,20,8,44,500,9.4248,9.9,1019.8,-7.8,0,"NW",1.1,"Shunyi"
6034,2013,11,7,9,12,29,3,25,300,30.6306,11.9,1019.5,-8.6,0,"NW",0.8,"Shunyi"
6035,2013,11,7,10,33,37,7,31,400,30.2022,12.4,1019.1,-10,0,"W",1.8,"Shunyi"
6036,2013,11,7,11,17,37,8,27,300,35.1288,13.8,1017.7,-9.5,0,"SW",2.9,"Shunyi"
6037,2013,11,7,12,7,16,7,30,300,34.7004,14.4,1016.8,-9.7,0,"WSW",2.4,"Shunyi"
6038,2013,11,7,13,14,28,7,40,400,32.13,14.5,1015.9,-9.6,0,"SSW",3.3,"Shunyi"
6039,2013,11,7,14,19,38,5,35,400,46.4814,14.6,1015.3,-8.2,0,"SSW",2.2,"Shunyi"
6040,2013,11,7,15,34,58,8,36,400,46.2672,13.7,1015,-8.9,0,"SSW",2.3,"Shunyi"
6041,2013,11,7,16,28,54,8,37,400,42.6258,11.8,1015.1,-6.6,0,"S",1.1,"Shunyi"
6042,2013,11,7,17,30,79,10,51,500,26.5608,8.2,1015.6,-2.2,0,"SSW",0.4,"Shunyi"
6043,2013,11,7,18,40,99,13,66,800,7.2828,6.1,1015.9,-1.3,0,"SE",0,"Shunyi"
6044,2013,11,7,19,59,137,11,68,1400,2.7846,4.9,1016,-0.5,0,"NNE",0.4,"Shunyi"
6045,2013,11,7,20,73,128,7,65,1400,2.3562,4,1016.5,-0.6,0,"N",0,"Shunyi"
6046,2013,11,7,21,82,125,7,64,1400,1.7136,3.1,1016.8,-1.3,0,"NE",0.4,"Shunyi"
6047,2013,11,7,22,93,153,13,62,1300,1.9278,3.2,1016.7,-2.3,0,"NE",1.9,"Shunyi"
6048,2013,11,7,23,97,202,13,59,1300,1.7136,4.3,1017.2,-3.5,0,"NE",1,"Shunyi"
6049,2013,11,8,0,96,140,10,56,1200,0.8568,3.8,1017.3,-3.7,0,"NNE",1.3,"Shunyi"
6050,2013,11,8,1,63,80,10,46,1100,0.2142,2.2,1017.7,-2.1,0,"NE",0.8,"Shunyi"
6051,2013,11,8,2,65,79,NA,31,NA,0.2142,2.1,1017.6,-2.8,0,"NNE",1.2,"Shunyi"
6052,2013,11,8,3,58,84,5,37,700,0.4284,1.8,1017.5,-2.9,0,"NNE",0.9,"Shunyi"
6053,2013,11,8,4,57,86,2,37,400,NA,0.9,1017.5,-2.3,0,"NNE",0.8,"Shunyi"
6054,2013,11,8,5,55,68,2,51,800,0.8568,0.6,1017.8,-2.3,0,"NE",0.7,"Shunyi"
6055,2013,11,8,6,50,64,2,52,800,0.8568,1.2,1017.9,-2.6,0,"NNE",1.1,"Shunyi"
6056,2013,11,8,7,48,63,3,51,800,1.071,2.6,1018.4,-2.1,0,"NE",1.1,"Shunyi"
6057,2013,11,8,8,53,76,7,50,1000,1.7136,5.1,1018.6,-2.3,0,"NNE",1.1,"Shunyi"
6058,2013,11,8,9,58,81,18,49,1000,3.4272,7.8,1018.4,-2.3,0,"N",0.7,"Shunyi"
6059,2013,11,8,10,61,76,25,49,1000,5.355,9.9,1018,-2.4,0,"NNW",0.6,"Shunyi"
6060,2013,11,8,11,58,77,41,53,1000,9.8532,12.1,1016.9,-1.1,0,"E",2.4,"Shunyi"
6061,2013,11,8,12,82,123,58,53,1200,10.9242,13.1,1016.2,-3.7,0,"SE",1.7,"Shunyi"
6062,2013,11,8,13,113,140,38,NA,1100,11.9952,13.6,1015.5,-1.2,0,"SSE",2,"Shunyi"
6063,2013,11,8,14,128,168,143,91,2400,18.8496,13.8,1015.4,-1,0,"SSE",1.5,"Shunyi"
6064,2013,11,8,15,147,181,132,101,2300,21.42,13.6,1015.3,-0.8,0,"S",0.8,"Shunyi"
6065,2013,11,8,16,161,180,123,112,2100,16.4934,10.9,1015.5,0.9,0,"NNE",0.6,"Shunyi"
6066,2013,11,8,17,168,206,94,125,2100,6.8544,8,1016,2.7,0,"N",0,"Shunyi"
6067,2013,11,8,18,173,246,61,132,2400,2.3562,6.6,1016.4,2.9,0,"N",0,"Shunyi"
6068,2013,11,8,19,188,247,42,145,3600,2.7846,6,1017,2.3,0,"N",0,"Shunyi"
6069,2013,11,8,20,225,286,43,145,3800,4.0698,7.4,1017.1,2.5,0,"NW",0.4,"Shunyi"
6070,2013,11,8,21,239,265,49,139,3900,3.6414,8.4,1017.6,2.8,0,"NNE",0.9,"Shunyi"
6071,2013,11,8,22,221,246,51,132,3200,2.142,7,1017.9,1.9,0,"WNW",1.6,"Shunyi"
6072,2013,11,8,23,234,262,55,131,3200,2.9988,6.4,1017.8,2.3,0,"WNW",0,"Shunyi"
6073,2013,11,9,0,228,264,44,126,3400,2.3562,5.8,1017.9,2.3,0,"N",0,"Shunyi"
6074,2013,11,9,1,241,276,38,122,4100,2.7846,5.4,1017.8,2,0,"N",0,"Shunyi"
6075,2013,11,9,2,222,251,32,115,3800,1.7136,5.2,1018.1,1.7,0,"NNW",0.5,"Shunyi"
6076,2013,11,9,3,212,239,22,107,3700,1.2852,5.7,1018.2,1.4,0,"WNW",0.4,"Shunyi"
